participantID,Age,Gender,NumOfNativeLanguages,TotalLanguages,Extroversion,fileID,chainID,generation_number,chain_number,gesture,gesture_chain,total_gesture_space2D,total_body_entropy2D,total_body_variability2D,X_embeddings,Y_embeddings,total_distance,diff_in_gesture_space,diff_in_entropy,diff_in_variability,diff_in_age,diff_in_extrovet
7,50.0,Woman / Weiblich,1.0,2.0,40.0,rennen_g_ch1_g7_compr.mp4,ch1g7,8.0,1.0,rennen,rennen_g_ch1,0.5447697360055443,16.29617207300552,516.9799619513035,2.1512275,-0.59086996,241.847625504073,0.0004307062591017985,0.052155139951540974,53.87513102162029,26.0,31.0
30,45.0,Woman / Weiblich,1.0,2.0,51.0,leise_g_ch2_g10_compr.mp4,ch2g10,11.0,2.0,leise,leise_g_ch2,0.392494427874005,1.5769083108350834,0.0,10.353355,6.0825624,1660.573053910895,0.04176089430941471,0.3772300844086429,1174.2018565817348,24.0,6.0
21,22.0,Non-binary / Nicht-binär,1.0,3.0,50.0,kalt_g_ch2_g1_compr.mp4,ch2g1,2.0,2.0,kalt,kalt_g_ch2,0.5853403323719918,14.032966710125768,3615.8883250576255,2.8835063,2.2580016,3794.243033359436,0.13237605237694516,9.658287953884557,2982.5498864332462,,
2,24.0,Prefer not to say / Keine Angabe,1.0,7.0,17.0,Donner_g_ch1_g2_compr.mp4,ch1g2,3.0,1.0,Donner,Donner_g_ch1,1.1564552228304228,4.5112326140681605,194.1416292870304,9.833212,10.752618,444.33443471730146,0.1233871791867891,0.2892130812809901,314.19170404630387,2.0,23.0
21,22.0,Non-binary / Nicht-binär,1.0,3.0,50.0,rennen_g_ch2_g1_compr.mp4,ch2g1,2.0,2.0,rennen,rennen_g_ch2,0.2310090011396667,16.926425023421878,319.8042318567612,5.2792063,-0.45131484,127.48843634268744,0.2429321903112636,0.08524202884909471,97.27443885342956,,
56,21.0,Man / Männlich,2.0,2.0,80.0,Donner_g_ch3_g16_compr.mp4,ch3g16,17.0,3.0,Donner,Donner_g_ch3,1.932658949123331,14.511414405471712,630.5600682382724,1.5924228,3.9039443,542.173398000405,0.08861837945927897,0.3459041382412167,437.1547943122646,1.0,50.0
42,35.0,Man / Männlich,2.0,4.0,30.0,kalt_g_ch3_g2_compr.mp4,ch3g2,3.0,3.0,kalt,kalt_g_ch3,0.9925058249985694,4.275513220418917,791.6666666666673,9.9804325,10.298529,1087.5593268263142,0.13321910285240868,0.03241026580995232,722.5065044083555,6.0,20.0
12,25.0,Man / Männlich,1.0,4.0,55.0,rennen_g_ch1_g12_compr.mp4,ch1g12,13.0,1.0,rennen,rennen_g_ch1,0.586933020623945,15.864997460364153,381.8928562941298,2.9841175,-0.58233476,238.168872170334,0.004760706855558294,0.0008193695352201047,189.27576665530415,0.0,21.0
36,15.0,Man / Männlich,1.0,3.0,45.0,langsam_g_ch2_g16_compr.mp4,ch2g16,17.0,2.0,langsam,langsam_g_ch2,0.7816460138985063,16.597595340345972,1191.4708774009057,0.74587923,0.14437312,1494.209796294842,0.03243180043412586,1.1677658509189754,1036.805943915034,0.0,2.0
42,35.0,Man / Männlich,2.0,4.0,30.0,rennen_g_ch3_g2_compr.mp4,ch3g2,3.0,3.0,rennen,rennen_g_ch3,0.5303442338249903,16.216527836477944,284.6609719216241,4.2128115,-0.4200117,97.30539546911751,0.1363534722654972,0.08483038556244082,78.9442683149538,6.0,20.0
47,23.0,Woman / Weiblich,1.0,3.0,62.0,Donner_g_ch3_g7_compr.mp4,ch3g7,8.0,3.0,Donner,Donner_g_ch3,1.4130788694066534,16.197587989474183,1033.9602552516694,1.5978917,2.6096363,371.86514838377343,0.48982064788770496,1.4024459306565102,303.62125431257596,3.0,13.0
8,24.0,Woman / Weiblich,4.0,5.0,54.0,Donner_g_ch1_g8_compr.mp4,ch1g8,9.0,1.0,Donner,Donner_g_ch1,1.2443782672688108,5.166231337372133,758.3333333333461,9.919922,11.124553,317.00767873543674,0.04358842610172564,0.3401545558386436,115.21101273603426,26.0,14.0
9,58.0,Woman / Weiblich,1.0,1.0,50.0,kalt_g_ch1_g9_compr.mp4,ch1g9,10.0,1.0,kalt,kalt_g_ch1,0.7304108469478711,3.826591168901749,4111.1426067015955,11.67491,10.478832,2371.7384961372354,0.1731382597386243,0.039609499004898296,1916.0262267609978,34.0,4.0
46,26.0,Woman / Weiblich,1.0,3.0,75.0,rennen_g_ch3_g6_compr.mp4,ch3g6,7.0,3.0,rennen,rennen_g_ch3,0.5306425051647295,15.39587111131931,340.28461567842044,4.883447,-0.1737497,226.58139976860312,0.09386276875701316,0.9446142539573597,184.7995731826772,17.0,25.0
16,27.0,Man / Männlich,1.0,2.0,30.0,rennen_g_ch1_g16_compr.mp4,ch1g16,17.0,1.0,rennen,rennen_g_ch1,0.3698051827424833,12.989123458347716,1561.676743713353,4.211507,-1.1123724,1519.7167373569423,0.07423431592367019,3.1195461092796535,1238.1322224131904,17.0,40.0
46,26.0,Woman / Weiblich,1.0,3.0,75.0,kalt_g_ch3_g6_compr.mp4,ch3g6,7.0,3.0,kalt,kalt_g_ch3,0.5998982888590743,14.388850421250018,0.0,4.677721,0.34139916,3460.8286494042454,0.27729653720470093,11.378104491252792,2815.397476963809,17.0,25.0
32,24.0,Woman / Weiblich,1.0,4.0,41.0,langsam_g_ch2_g12_compr.mp4,ch2g12,13.0,2.0,langsam,langsam_g_ch2,0.8210087787899477,15.223519807615675,847.586598645172,2.4657602,0.569546,358.93275772219664,0.40057206291653047,0.2038692978785317,207.92285022274268,12.0,29.0
9,58.0,Woman / Weiblich,1.0,1.0,50.0,rennen_g_ch1_g9_compr.mp4,ch1g9,10.0,1.0,rennen,rennen_g_ch1,0.6364900989282313,16.074791601944384,804.3759608784659,2.8074224,-0.44856307,743.8953585303768,0.04535220302311349,0.10252131092330785,600.3755698794876,34.0,4.0
39,39.0,Woman / Weiblich,1.0,3.0,41.0,kalt_g_ch2_g19_compr.mp4,ch2g19,20.0,2.0,kalt,kalt_g_ch2,0.3574955554643978,12.092304057169812,995.6018472567008,4.7248926,-0.9214102,2729.8423684245367,0.28051460285641827,8.491478919437728,1918.8162005274394,30.0,7.0
52,21.0,Man / Männlich,1.0,3.0,53.0,Donner_g_ch3_g12_compr.mp4,ch3g12,13.0,3.0,Donner,Donner_g_ch3,2.1968611425467435,16.509159452760535,450.0000000000024,1.5552092,3.8333263,310.3107987303961,0.627152704108999,11.574817057009016,91.51553574651291,0.0,7.0
40,,,,,,kalt_g_ch2_g20_compr.mp4,ch2g20,21.0,2.0,kalt,kalt_g_ch2,0.926535246408089,11.871508915209551,2025.71106891232,1.8525202,1.290948,1287.2132216991383,0.5690396909436912,0.22079514196026118,1030.109221655619,,
43,41.0,Woman / Weiblich,1.0,5.0,73.0,Donner_g_ch3_g3_compr.mp4,ch3g3,4.0,3.0,Donner,Donner_g_ch3,1.653815762071704,4.6741483834543365,665.9254681131794,9.815483,11.853983,254.19112390293677,0.48969904138502685,0.30057085855927124,205.51034058358653,6.0,43.0
13,10.0,Woman / Weiblich,1.0,2.0,50.0,kalt_g_ch1_g13_compr.mp4,ch1g13,14.0,1.0,kalt,kalt_g_ch1,0.6518274370676087,3.8011558082392183,3124.999999999991,11.667808,10.398439,619.8975941456537,0.09489857015920622,1.3702353450283802,506.102199782099,15.0,5.0
60,35.0,Man / Männlich,1.0,2.0,85.0,leise_g_ch3_g20_compr.mp4,ch3g20,21.0,3.0,leise,leise_g_ch3,0.4647495323931612,0.8365270776047578,0.0,10.149502,5.8632927,13.948409575844064,0.021045126064575093,10.800471722618248,0.0,8.0,45.0
18,19.0,Woman / Weiblich,1.0,2.0,64.0,langsam_g_ch1_g18_compr.mp4,ch1g18,19.0,1.0,langsam,langsam_g_ch1,0.3743065222177452,15.701692425797487,1260.9693269225572,4.281479,-1.1813269,837.1121173454325,0.029989892562704568,0.21444513912623897,471.00319592277265,,
48,28.0,Woman / Weiblich,1.0,1.0,28.0,leise_g_ch3_g8_compr.mp4,ch3g8,9.0,3.0,leise,leise_g_ch3,1.2258209988710267,2.802725787874105,0.0,9.8127775,10.6738405,856.5653298800759,0.11120087205214557,0.4819274258976787,605.6829631513933,5.0,34.0
55,20.0,Woman / Weiblich,2.0,4.0,30.0,langsam_g_ch3_g15_compr.mp4,ch3g15,16.0,3.0,langsam,langsam_g_ch3,0.3503295655774114,3.7254320077640193,2013.9516204247184,11.123743,9.145995,1001.988794531376,0.015321739404943524,1.4744015226858336,801.268738166767,6.0,40.0
7,50.0,Woman / Weiblich,1.0,2.0,40.0,leise_g_ch1_g7_compr.mp4,ch1g7,8.0,1.0,leise,leise_g_ch1,0.4326522186386403,0.989909085635772,0.0,9.866554,7.805995,0.5169256281176127,0.2451407462895407,0.2653157666094377,0.0,26.0,31.0
35,15.0,Man / Männlich,2.0,4.0,43.0,Donner_g_ch2_g15_compr.mp4,ch2g15,16.0,2.0,Donner,Donner_g_ch2,1.487541038428121,5.038060986969413,726.1980771209606,9.750074,11.693425,452.8820907315076,0.14194080398258935,9.535804506515108,334.5314104543039,1.0,18.0
59,27.0,Woman / Weiblich,1.0,3.0,40.0,leise_g_ch3_g19_compr.mp4,ch3g19,20.0,3.0,leise,leise_g_ch3,0.4857946584577363,11.636998800223006,0.0,4.8578553,0.9040682,1767.8257573662104,0.03151665876029991,10.053224736494107,1249.9999999999984,1.0,20.0
29,69.0,Woman / Weiblich,1.0,4.0,45.0,langsam_g_ch2_g9_compr.mp4,ch2g9,10.0,2.0,langsam,langsam_g_ch2,0.5465976444551109,16.67216577537473,883.1076986596597,1.9883165,-0.060665816,,,,,11.0,35.0
14,11.0,Man / Männlich,1.0,2.0,40.0,leise_g_ch1_g14_compr.mp4,ch1g14,15.0,1.0,leise,leise_g_ch1,0.593009295193217,1.5937087745928369,0.0,10.498848,5.4498515,0.647868359009546,0.19488182680739058,0.18810036378204997,0.0,1.0,10.0
21,22.0,Non-binary / Nicht-binär,1.0,3.0,50.0,leise_g_ch2_g1_compr.mp4,ch2g1,2.0,2.0,leise,leise_g_ch2,0.415126226357052,1.201736335306091,1183.333333333332,11.796962,6.9977646,617.6166117088162,0.10106028634795577,0.2776599700817033,436.72061206777676,,
31,36.0,Woman / Weiblich,1.0,5.0,12.0,Donner_g_ch2_g11_compr.mp4,ch2g11,12.0,2.0,Donner,Donner_g_ch2,1.141306471122744,13.06582993665316,891.6666666666626,1.5146167,2.231006,836.7432962005169,0.14712625753069508,0.18902407044743263,591.6666666666663,9.0,39.0
44,28.0,Woman / Weiblich,1.0,5.0,46.0,langsam_g_ch3_g4_compr.mp4,ch3g4,5.0,3.0,langsam,langsam_g_ch3,1.1361547815607158,14.101542187863751,880.4789614275655,0.8428163,0.67802525,411.2254572021626,0.18901200725484224,0.46825065718373615,335.22066912700916,13.0,27.0
51,21.0,Man / Männlich,1.0,2.0,60.0,langsam_g_ch3_g11_compr.mp4,ch3g11,12.0,3.0,langsam,langsam_g_ch3,0.3095454643337232,3.203375410986488,2303.699944852948,11.259238,9.160471,438.3794666957913,0.8210826970069809,12.642595087963237,357.63174003852305,41.0,15.0
3,32.0,Woman / Weiblich,1.0,3.0,60.0,leise_g_ch1_g3_compr.mp4,ch1g3,4.0,1.0,leise,leise_g_ch1,0.4430743317965871,2.26384809138987,572.6855594477657,11.528692,6.4787765,809.9018601187411,0.05835270196073833,0.8136573895200852,572.6855594477657,8.0,43.0
38,9.0,Woman / Weiblich,1.0,2.0,48.0,rennen_g_ch2_g18_compr.mp4,ch2g18,19.0,2.0,rennen,rennen_g_ch2,0.6692719700263192,15.903129442852851,858.4732663693673,2.2459276,-0.36910284,773.0759802607549,0.05613215638782254,0.594683873663957,621.3883704385117,43.0,26.0
17,,Woman / Weiblich,,,,kalt_g_ch1_g17_compr.mp4,ch1g17,18.0,1.0,kalt,kalt_g_ch1,0.3903177706916616,1.7897070080978237,0.0,9.928757,7.346438,60.89107156056333,0.44375216315469057,11.582580344349008,41.66666666670767,,
25,33.0,Man / Männlich,1.0,2.0,80.0,leise_g_ch2_g5_compr.mp4,ch2g5,6.0,2.0,leise,leise_g_ch2,0.430018331570005,1.6680458154079274,889.1709621889318,11.685136,6.768609,20.044797679369665,0.09268926983520931,0.18122146897791747,14.170962188933231,33.0,20.0
10,25.0,Man / Männlich,1.0,3.0,70.0,leise_g_ch1_g10_compr.mp4,ch1g10,11.0,1.0,leise,leise_g_ch1,0.5421017330551074,2.0325246218920845,1044.946687753452,11.879775,6.7238183,2400.264718242843,0.07143516649118814,0.9237466837516577,913.3866455798761,33.0,20.0
36,15.0,Man / Männlich,1.0,3.0,45.0,Donner_g_ch2_g16_compr.mp4,ch2g16,17.0,2.0,Donner,Donner_g_ch2,1.613061726748934,4.59103604288404,1020.9548193536414,9.739472,11.992523,444.91522148601,0.1255206883208131,0.4470249440853724,294.7567422326807,0.0,2.0
43,41.0,Woman / Weiblich,1.0,5.0,73.0,langsam_g_ch3_g3_compr.mp4,ch3g3,4.0,3.0,langsam,langsam_g_ch3,1.325166788815558,14.569792845047488,545.2582923005564,1.4428444,1.6826943,601.8118556452997,0.39005055788201226,1.200724830931037,442.30102045064507,6.0,43.0
56,21.0,Man / Männlich,2.0,2.0,80.0,langsam_g_ch3_g16_compr.mp4,ch3g16,17.0,3.0,langsam,langsam_g_ch3,0.6596396821984012,15.60266908400404,722.893424813112,1.8433973,-0.48516437,1583.026769479109,0.3093101166209898,11.877237076240021,1291.0581956116064,1.0,50.0
4,60.0,Woman / Weiblich,1.0,3.0,86.0,leise_g_ch1_g4_compr.mp4,ch1g4,5.0,1.0,leise,leise_g_ch1,0.4497421699854405,11.341151981794969,567.0586879288206,5.1530786,0.08419384,806.0714579101319,0.006667838188853359,9.077303890405098,5.626871518945109,28.0,26.0
10,25.0,Man / Männlich,1.0,3.0,70.0,kalt_g_ch1_g10_compr.mp4,ch1g10,11.0,1.0,kalt,kalt_g_ch1,0.6411150716542428,4.755939358362371,408.673327841309,9.857378,9.158865,4570.632566261821,0.08929577529362831,0.9293481894606215,3702.4692788602865,33.0,20.0
22,59.0,Woman / Weiblich,1.0,3.0,69.0,leise_g_ch2_g2_compr.mp4,ch2g2,3.0,2.0,leise,leise_g_ch2,0.308120416767606,10.104868240214843,0.0,5.2325325,0.2353766,1673.543061664171,0.107005809589446,8.903131904908753,1183.333333333332,37.0,19.0
17,,Woman / Weiblich,,,,leise_g_ch1_g17_compr.mp4,ch1g17,18.0,1.0,leise,leise_g_ch1,0.4725329596932303,1.5006748756304342,0.0,9.8790045,7.906246,577.4756798559522,0.24396728191256267,1.5744388581037778,408.3333333333224,,
8,24.0,Woman / Weiblich,4.0,5.0,54.0,langsam_g_ch1_g8_compr.mp4,ch1g8,9.0,1.0,langsam,langsam_g_ch1,0.9135677796469814,15.92433066301057,892.9908241294336,2.2877178,0.27535275,1025.4507389769403,0.3418754148825469,0.3057841600074216,820.5188921181127,26.0,14.0
14,11.0,Man / Männlich,1.0,2.0,40.0,kalt_g_ch1_g14_compr.mp4,ch1g14,15.0,1.0,kalt,kalt_g_ch1,1.0789132609795566,4.275563509577278,0.0,9.801857,10.513342,3827.3327843559086,0.42708582391194794,0.4744077013380599,3124.999999999991,1.0,10.0
59,27.0,Woman / Weiblich,1.0,3.0,40.0,kalt_g_ch3_g19_compr.mp4,ch3g19,20.0,3.0,kalt,kalt_g_ch3,0.7460544849017299,2.2123262143447127,0.0,9.672687,8.550184,3440.990094798263,0.2524937982089209,10.00128109525776,2805.997874922331,1.0,20.0
52,21.0,Man / Männlich,1.0,3.0,53.0,langsam_g_ch3_g12_compr.mp4,ch3g12,13.0,3.0,langsam,langsam_g_ch3,0.3533445063672204,3.5129665396990433,1775.944857704933,11.06556,9.098397,648.4178374310933,0.043799042033497215,0.30959112871255545,527.7550871480153,0.0,7.0
0,,,,,,leise_g_ch1_g0_compr.mp4,ch1g0,1.0,1.0,leise,leise_g_ch1,0.3140659400090962,1.4793963053877943,746.6127212655551,11.315003,6.6873426,,,,,,
47,23.0,Woman / Weiblich,1.0,3.0,62.0,langsam_g_ch3_g7_compr.mp4,ch3g7,8.0,3.0,langsam,langsam_g_ch3,1.049063599764482,15.471676635937762,1614.770170435368,1.367654,1.2281781,416.57173209531874,0.21814601146935297,0.819434952839881,228.55395635248283,3.0,13.0
32,24.0,Woman / Weiblich,1.0,4.0,41.0,Donner_g_ch2_g12_compr.mp4,ch2g12,13.0,2.0,Donner,Donner_g_ch2,1.4084808442581085,15.998456502431072,422.80661312090047,1.361704,2.0785623,1092.554403511477,0.2671743731353644,2.9326265657779125,468.8600535457622,12.0,29.0
60,35.0,Man / Männlich,1.0,2.0,85.0,kalt_g_ch3_g20_compr.mp4,ch3g20,21.0,3.0,kalt,kalt_g_ch3,0.712485546602488,1.827696254604864,1814.025007654273,11.563417,8.634323,2565.419512324664,0.0335689382992419,0.3846299597398486,1814.025007654273,8.0,45.0
13,10.0,Woman / Weiblich,1.0,2.0,50.0,leise_g_ch1_g13_compr.mp4,ch1g13,14.0,1.0,leise,leise_g_ch1,0.3981274683858264,1.7818091383748869,0.0,10.5093565,6.007418,1473.1400902993937,0.21171000569266113,0.5529699931937435,1041.666666666666,15.0,5.0
26,,Woman / Weiblich,,,,leise_g_ch2_g6_compr.mp4,ch2g6,7.0,2.0,leise,leise_g_ch2,0.4794381134961081,1.258625893042361,0.0,10.236982,5.753503,1257.4790118649253,0.04941978192610308,0.40941992236556635,889.1709621889318,,
40,,,,,,leise_g_ch2_g20_compr.mp4,ch2g20,21.0,2.0,leise,leise_g_ch2,0.7932492825599649,12.964744166635937,613.631167621507,2.008287,0.9062864,753.4832291197135,0.40096927702590474,0.457397827815484,268.7277995119268,,
18,19.0,Woman / Weiblich,1.0,2.0,64.0,Donner_g_ch1_g18_compr.mp4,ch1g18,19.0,1.0,Donner,Donner_g_ch1,0.5762806445816662,5.704296921988755,155.5089933585329,9.904269,9.117473,166.6555324622395,0.06494331513519724,0.768089203199489,117.02553619644868,,
41,29.0,Woman / Weiblich,1.0,3.0,50.0,rennen_g_ch3_g1_compr.mp4,ch3g1,2.0,3.0,rennen,rennen_g_ch3,0.6666977060904875,16.301358222040385,205.71670360667028,4.504812,0.16756804,35.8959077615679,0.19275651463955723,0.5398247725323984,16.813089396661354,,
35,15.0,Man / Männlich,2.0,4.0,43.0,langsam_g_ch2_g15_compr.mp4,ch2g15,16.0,2.0,langsam,langsam_g_ch2,0.7492142134643804,15.429829489426997,2228.2768213159397,1.067951,-0.12491752,1245.0347609679943,0.30422761249711106,0.6571038427044265,803.8243421543934,1.0,18.0
41,29.0,Woman / Weiblich,1.0,3.0,50.0,kalt_g_ch3_g1_compr.mp4,ch3g1,2.0,3.0,kalt,kalt_g_ch3,0.8592867221461608,4.307923486228869,1514.1731710750228,10.717229,10.070025,1173.3731526951644,0.1415703373972238,0.06675527001234194,880.8347324506435,,
11,25.0,Woman / Weiblich,1.0,4.0,76.0,rennen_g_ch1_g11_compr.mp4,ch1g11,12.0,1.0,rennen,rennen_g_ch1,0.5916937274795033,15.864178090828933,571.1686229494339,2.3973584,-0.53913474,384.1540654931203,0.17080285839648823,0.4790965055659484,310.1351375338493,0.0,6.0
55,20.0,Woman / Weiblich,2.0,4.0,30.0,Donner_g_ch3_g15_compr.mp4,ch3g15,16.0,3.0,Donner,Donner_g_ch3,2.02127732858261,14.857318543712928,1067.714862550537,1.6636715,3.9556758,329.76666154951727,0.22552329464190635,10.321925505554258,267.71486255052537,6.0,40.0
39,39.0,Woman / Weiblich,1.0,3.0,41.0,leise_g_ch2_g19_compr.mp4,ch2g19,20.0,2.0,leise,leise_g_ch2,0.3922800055340601,13.42214199445142,344.9033681095802,4.5232344,1.0759071,2293.8544258798206,0.04187989430068528,11.74640180461352,1421.7632985570795,30.0,7.0
28,80.0,Woman / Weiblich,1.0,1.0,80.0,kalt_g_ch2_g8_compr.mp4,ch2g8,9.0,2.0,kalt,kalt_g_ch2,0.7623373913916696,4.603628983679068,1753.3445671103734,10.995335,9.771209,1234.06494739455,0.1211756285549932,0.2769832402371897,919.5388133851343,67.0,7.0
44,28.0,Woman / Weiblich,1.0,5.0,46.0,Donner_g_ch3_g4_compr.mp4,ch3g4,5.0,3.0,Donner,Donner_g_ch3,1.8628746716193236,16.23668482801595,565.0866295701514,1.7008818,3.6813133,508.4310990174106,0.20905890954761963,11.562536444561612,100.83883854302792,13.0,27.0
28,80.0,Woman / Weiblich,1.0,1.0,80.0,rennen_g_ch2_g8_compr.mp4,ch2g8,9.0,2.0,rennen,rennen_g_ch2,0.7515142200921168,15.977100642676495,389.1812107504864,2.9230835,-0.34309268,543.1592833911595,0.28057471594511885,0.988665598802644,443.4829451919201,67.0,7.0
51,21.0,Man / Männlich,1.0,2.0,60.0,Donner_g_ch3_g11_compr.mp4,ch3g11,12.0,3.0,Donner,Donner_g_ch3,1.5697084384377444,4.93434239575152,358.4844642534895,9.807085,11.918183,389.1268791868955,0.030005334943694617,1.468106353860064,275.1511309201494,41.0,15.0
31,36.0,Woman / Weiblich,1.0,5.0,12.0,langsam_g_ch2_g11_compr.mp4,ch2g11,12.0,2.0,langsam,langsam_g_ch2,1.2215808417064782,15.019650509737144,639.6637484224293,1.3921959,1.4814639,4100.661411682196,0.07918600983251212,0.8354046927646177,3292.4170715510313,9.0,39.0
15,44.0,Woman / Weiblich,1.0,5.0,70.0,rennen_g_ch1_g15_compr.mp4,ch1g15,16.0,1.0,rennen,rennen_g_ch1,0.4440394986661535,16.10866956762737,323.5445213001625,4.2195034,-0.6880768,76.65746323825023,0.060603923189456566,0.3880465749428019,15.93311113079551,33.0,30.0
45,43.0,Woman / Weiblich,1.0,4.0,50.0,kalt_g_ch3_g5_compr.mp4,ch3g5,6.0,3.0,kalt,kalt_g_ch3,0.8771948260637752,3.010745929997225,2815.397476963809,11.562884,10.30417,2146.934905272932,0.3542927156239306,0.09415615449844594,1395.2363456519872,15.0,4.0
45,43.0,Woman / Weiblich,1.0,4.0,50.0,rennen_g_ch3_g5_compr.mp4,ch3g5,6.0,3.0,rennen,rennen_g_ch3,0.6245052739217427,16.34048536527667,155.48504249574324,3.0050046,-0.6452166,585.129401745468,0.14321892027328698,0.8266895355523509,473.4972786202348,15.0,4.0
29,69.0,Woman / Weiblich,1.0,4.0,45.0,Donner_g_ch2_g9_compr.mp4,ch2g9,10.0,2.0,Donner,Donner_g_ch2,1.0250642462615296,3.5683531883002124,1443.8835867253458,10.752746,10.2845125,839.6174126171977,0.28687175856041836,11.116022172617692,73.95663472681144,11.0,35.0
58,28.0,Man / Männlich,1.0,2.0,60.0,rennen_g_ch3_g18_compr.mp4,ch3g18,19.0,3.0,rennen,rennen_g_ch3,0.5584843062106559,15.337127367918598,282.1618264750385,2.2225728,-0.14314023,40.95805079502393,0.14218657429911752,0.4436213037681238,32.70276192443475,22.0,30.0
12,25.0,Man / Männlich,1.0,4.0,55.0,leise_g_ch1_g12_compr.mp4,ch1g12,13.0,1.0,leise,leise_g_ch1,0.6098374740784875,2.3347791315686304,1041.666666666666,11.857227,6.6104355,1473.1405172494,0.07146880313113047,0.6500122179992567,1041.666666666666,0.0,21.0
