participantID,generation_number,chain_number,chainID,age,extrovert,diff_in_age,diff_in_extrovert,diff_in_gesture_space_Donner,diff_in_entropy_Donner,diff_in_variability_Donner,diff_in_gesture_space_kalt,diff_in_entropy_kalt,diff_in_variability_kalt,diff_in_gesture_space_langsam,diff_in_entropy_langsam,diff_in_variability_langsam,diff_in_gesture_space_leise,diff_in_entropy_leise,diff_in_variability_leise,diff_in_gesture_space_rennen,diff_in_entropy_rennen,diff_in_variability_rennen,diff_in_gesture_space_mean,diff_in_entropy_mean,diff_in_variability_mean,total_dist_Donner,total_dist_kalt,total_dist_langsam,total_dist_leise,total_dist_rennen,total_dist_mean,gesture_space_rennen,entropy_rennen,variability_rennen,gesture_space_Donner,entropy_Donner,variability_Donner,gesture_space_kalt,entropy_kalt,variability_kalt,gesture_space_leise,entropy_leise,variability_leise,gesture_space_langsam,entropy_langsam,variability_langsam,gesture_space_mean,entropy_mean,variability_mean
30,10,2,ch2g10,45.0,51.0,24,6,0.590213576278841,1.5795517996487134,0.04496024486175276,0.44005954388844465,1.7122568555389561,0.5143148094290728,1.690106958850092,0.4056984582140196,3.474865871088531,0.09358692640482602,0.06151390165092674,1.3382190642095613,0.03884812366583179,0.06060086681170884,0.1800835931046379,0.5705630258176072,0.7639243763728649,1.110488716538711,13.94677391329719,12.56160724076328,5.9664190281161655,2.986412814544451,1.491136407498237,7.390469880843865,-0.3743472688689023,0.9647102440950912,-0.5065409553427271,1.0682470046041415,0.5041100470879146,0.5713449364389908,0.15355131515169862,0.5055701103809183,0.7598352579763015,-0.9395670809147788,-1.4001813462431765,-1.1191863245341958,1.0958879991241732,0.6556634855610447,3.3621432576039405,0.20075439381926646,0.24597450817635852,0.6135192344284619
31,11,2,ch2g11,36.0,12.0,9,39,0.32971262860715345,0.030823649967867794,0.67431303106234,0.6567377179999633,1.5340926028242035,0.042702017924817426,0.17745729340897842,0.13622721048350184,3.7523150451362883,0.28751932460977103,1.777765576653675,0.7368063319424665,0.11726609612672467,0.029177657201201246,0.32430401684976895,0.31373861215051824,0.7016173394260898,1.1060880885831363,1.857215627141679,12.639544638906711,6.08695111347936,11.794584070716825,2.597139223269298,6.9950869347027735,-0.49161336499562697,0.9938879012962925,-0.8308449721924961,0.738534375996988,0.47328639712004683,-0.10296809462334924,-0.5031864028482647,-1.0285224924432852,0.8025372759011189,-0.6520477563050078,0.3775842304104985,-0.3823799925917292,0.9184307057151948,0.7918906960445465,-0.3901717875323478,0.002023511512656684,0.3216253464856198,-0.1807655142077607
32,12,2,ch2g12,24.0,41.0,12,29,0.5987426469034665,0.47821557612233856,0.5343522994656239,0.352820638907844,1.4713365129039015,1.9217236004353146,0.8976893045977511,0.03324442152858198,0.23696634483518644,0.22830495646737847,1.8169148158042643,0.7368063319424665,0.19186618192944144,0.09157494292588086,0.03415786731623094,0.4538847457611762,0.7782572538569934,0.6928012887989644,2.723544787910818,12.995135090770942,1.968498678273425,11.989748403809218,3.451571817475603,6.625699755648002,-0.6834795469250684,0.9023129583704116,-0.865002839508727,1.3372770229004545,0.9515019732423854,-0.6373203940889731,-0.15036576394042067,0.44281402046061635,-1.1191863245341958,-0.8803527127723862,-1.4393305853937657,-1.1191863245341958,0.020741401117443686,0.8251351175731285,-0.15320544269716138,-0.07123591992399547,0.3364866968505552,-0.7787802650726506
33,13,2,ch2g13,55.0,80.0,31,39,1.092481353328658,0.053561594901751275,0.38221468823214194,0.6156300185017274,0.09877416378148107,1.3676207953940411,0.05952941058199069,0.09789933966372011,0.19002934489209936,0.31003654220738075,1.8770699892661713,1.0494769190251694,0.13703194996653967,0.019224544375286423,0.322664730631659,0.4429418549172593,0.42930592639768206,0.662401295635022,2.203375946867738,4.166693898026816,2.8884811113439492,9.713036953799756,1.1467572217472413,4.0236690263570996,-0.8205114968916081,0.8830884139951252,-0.542338108877068,2.4297583762291124,1.0050635681441367,-0.2551057058568312,0.46526425456130677,0.5415881842420974,0.2484344708598453,-0.5703161705650055,0.43773940387240556,-0.0697094055090263,-0.038788009464547,0.9230344572368486,-0.34323478758926074,0.2930813907738517,0.7581028054981227,-0.19239070739446817
34,14,2,ch2g14,14.0,61.0,41,19,1.2333979476721255,0.28586584326123043,0.41770438684737593,0.6265039247355698,0.016971788122041143,0.8234664410564393,0.5804161118705865,0.0428951961549211,0.8474741568483398,0.13643097590926911,0.07665728491045165,1.0494769190251694,1.8293682224133,0.15810725540503268,0.2716454416064026,0.8812234365201702,0.1160994735707354,0.6819534690767453,2.271909908641532,2.738495226873663,1.5351866850114542,2.1282850758546985,6.768083024016976,3.0883919840796645,1.008856725521692,1.0411956694001578,-0.8139835504834706,1.1963604285569869,0.7191977248829062,-0.6728100927042071,-0.16123967017426305,0.5246163961200563,-0.575031970196594,-0.7067471464742746,0.3610821189619539,-1.1191863245341958,0.5416281024060395,0.9659296533917697,0.5042393692590791,0.3757716879672361,0.7224043125513688,-0.5353545137318777
35,15,2,ch2g15,15.0,43.0,1,18,0.31809193255628343,1.5549781547666903,0.38126009470817174,0.6727551863157244,0.20007615327590367,1.1558742732702623,0.6817796326422134,0.10715216740449351,0.9161057384785706,0.21844900878838114,0.30701257914555957,0.0,0.15972144824932455,0.22136921164463663,0.7437826929830004,0.41015944171038543,0.4781176532474567,0.6394045598880009,13.708523953922649,3.1915595798226724,2.2427673351540367,1.3270324801438145,6.26073472875009,5.3461236155586525,1.1685781737710166,0.8198264577555212,-0.07020085750047023,1.5144523611132703,-0.8357804298837841,-0.29154999799603537,0.5115155161414614,0.72469254939596,0.5808423030736681,-0.9251961552626558,0.05406953981639435,-1.1191863245341958,-0.14015153023617385,0.8587774859872762,1.4203451077376497,0.42583967310538373,0.32431712061427354,0.1040500461561233
36,16,2,ch2g16,15.0,45.0,0,2,0.28129415364351384,0.07289516287940212,0.33592954188334634,0.7669372590799314,0.2471364556827188,0.6078314646195785,0.07268025674728612,0.19042445625022053,1.1816311414052918,0.14109676489245748,1.5368932148600971,0.0,0.27510016717621366,0.10217289251942663,0.5808654260279088,0.3074217203078805,0.42990443643837306,0.541251514787225,3.922511498267778,1.603024235012262,2.431716954133972,9.111729476130732,1.0948192674938575,3.632760286207721,0.8934780065948029,0.7176535652360946,-0.651066283528379,1.7957465147567842,-0.9086755927631862,0.04437954388731098,-0.25542174293847,0.47755609371324115,1.1886737676932466,-0.7840993903701983,-1.4828236750437027,-1.1191863245341958,-0.06747127348888773,1.0492019422374967,0.23871396633235797,0.3164464229108062,-0.029417533324011293,-0.059697066029931835
37,17,2,ch2g17,52.0,74.0,37,29,0.3230001213025233,1.7105832089571347,0.3680208639770959,0.04048862871474945,0.10909106168333382,1.8364274757033405,0.47849860752197326,0.11573630439906213,0.6666158771017892,0.4999504806001107,0.0662062386184592,2.7827284239614922,1.0869883765136996,0.31527718906054736,0.19791817938175804,0.48578524293061126,0.4633788005437075,1.170342164025095,14.114005038592286,4.944087129606617,2.707014431437851,5.731930985508365,2.8367252584374087,6.066752568716506,-0.1935103699188966,1.032930754296642,-0.8489844629101371,1.4727463934542608,0.8019076161939485,0.41240040786440685,-0.29591037165321943,0.3684650320299073,3.025101243396587,-1.284049870970309,-1.549029913662162,1.6635420994272967,0.4110273340330855,0.9334656378384346,0.9053298434341471,0.02206062298898425,0.3175478253393541,1.0314778262424604
38,18,2,ch2g18,9.0,48.0,43,26,0.6781563557902393,0.013167728725075434,0.35094191482960646,0.09345147595618003,1.4386116705838332,0.8227719607463673,0.5990064534397121,0.10388379512828894,0.21606662692355505,0.43785587323524244,0.16496481778243677,0.7692866974091599,0.12579318703974754,0.09697350988138398,0.7081863811897712,0.38685266909222427,0.36352030442020367,0.573450716219692,2.3106105625393276,12.331179061079707,2.636918663224197,7.162750500037917,1.7730946002468253,5.242910677425595,-0.31930355695864415,0.935957244415258,-0.1407980817203659,2.1509027492445,0.8150753449190239,0.0614584930348004,-0.38936184760939946,-1.070146638553926,2.20232928265022,-0.8461939977350665,-1.3840650958797251,0.8942554020181368,1.0100337874727976,0.8295818427101457,0.6892632165105921,0.32121542688283744,0.025280539522155275,0.7413016624986767
39,19,2,ch2g19,39.0,41.0,30,7,0.6260520305340604,0.0702417442915001,0.44117219373127886,0.6286383452062272,1.3846827724253545,2.1868441153169265,1.3193320416548338,2.4869054126370487,1.8084495410447878,0.09385360755735828,1.9154543479584403,1.6203608776955756,0.09576763132793875,0.05105766338464768,0.4153219649261398,0.5527287312560837,1.1816683881393983,1.2944297385429417,1.460238985144839,14.416965348012363,9.346971329753115,13.675180784629406,0.9606562936208268,7.97200254823211,-0.4150711882865829,0.9870149077999056,-0.5561200466465057,1.5248507187104396,0.885317089210524,-0.3797137006964785,-1.0180001928156266,0.3145361338714285,0.015485167333293633,-0.9400476052924248,0.5313892520787151,-0.7261054756774389,-0.3092982541820361,-1.657323569926903,-1.1191863245341958,-0.23151330437324616,0.21218676260673403,-0.553128076044265
40,20,2,ch2g20,,,,,1.295134654577894,0.039619946938245665,0.1458640602139491,1.2752283340293855,0.03600447368570142,1.1739989942194964,1.182751775565648,2.641055005174668,1.2284377072353359,0.8985794686671682,0.07458664130591958,0.3062647724274935,0.9019724491198673,0.10209292102962164,0.10254551379519017,1.1107333363919927,0.5786717976268313,0.5914222095782931,4.75912180809997,4.889027789745835,11.24076906574386,7.530563616688664,2.0429259553322776,6.092481647122121,0.4869012608332844,1.0891078288295273,-0.6586655604416959,2.8199853732883335,0.8456971422722783,-0.23384964048252938,0.257228141213759,0.27853166018572706,1.18948416155279,-0.041468136625256585,0.45680261077279555,-0.4198407032499454,0.873453521383612,0.9837314352477647,0.10925138270114013,0.8792200320187465,0.7307741354616185,-0.0027240719840481153
41,1,3,ch3g1,29.0,50.0,,,0.3119214512030244,1.9400605358764893,0.07442445058331615,0.3172617101763897,0.010885603465740301,1.0038732478373733,0.23040336658278568,0.26451898195007295,0.37086452486646093,0.345354464022526,0.059675345843252625,0.003860427364186736,0.43197086767263343,0.08802778288043411,0.019161608911410832,0.32738237193147185,0.47263365000319785,0.2944368519125496,13.136881454490128,2.2221081768395208,2.1169856681678243,0.6432181907277015,3.7513286730399105,4.374104432653017,-0.3250725294266252,1.0008953471010822,-0.8847342896905332,0.9217367516487536,-0.954043092533363,-0.6349472746093167,0.10652297086218931,-0.9548420007089613,0.6064926059574229,-0.7699722897448594,-1.356407022510269,-0.2644233274129181,0.14050540637395265,0.8084978691102366,-0.2022220401391791,0.014744061942682175,-0.2911797799082549,-0.2759668651789048
42,2,3,ch3g2,35.0,30.0,6,20,0.1320841900257873,0.009907120437759986,0.5089223949290557,0.29854644112721,0.005285055423506768,0.823429100196937,0.13595287778920734,0.10583472890904044,0.20854125960797684,0.1041567664660007,0.05225190635647814,0.8547629971212777,0.3055706201932729,0.013833064249577198,0.0899715191872481,0.19526217912029567,0.037422375075272504,0.497125454208499,1.7657140408869951,2.018675405702123,1.248494406354712,2.232581024956405,1.494848149210802,1.7520626054222075,-0.6306431496198981,0.987062282851505,-0.7947627705032851,0.7896525616229663,-0.944135972095603,-0.126024879680261,0.40506941198939933,-0.9601270561324681,-0.21693649423951414,-0.6658155232788587,-1.3041551161537908,-1.1191863245341958,0.27645828416316,0.914332598019277,0.006319219468797741,0.03494431697535374,-0.26140465270221597,-0.45011824989769167
43,3,3,ch3g3,41.0,73.0,6,43,1.0974244901714765,0.04901328657690163,0.23421684620885436,0.48204072994307073,0.09410885664620106,0.3183698691393685,0.8741104197674165,0.19579898903213022,0.50408339449359,0.17011116877998766,0.0967435326711994,0.0,0.8189948497846558,0.07050083083787828,0.01506293001110981,0.6885363316893214,0.10123309915286212,0.21434660797058455,1.9284879793237624,1.3679925141707634,3.1674527865933473,0.9970119417557216,1.7506920380006952,1.8423274519688584,0.18835170016475772,0.9165614520136267,-0.7796998404921753,1.8870770517944429,-0.8951226855187013,-0.36024172588911535,-0.07697131795367139,-0.866018199486267,-0.5353063633788826,-0.8359266920588464,-1.4008986488249902,-1.1191863245341958,1.1505687039305765,0.7185336089871468,-0.4977641750247922,0.4626198891754519,-0.305388894565837,-0.6584396858638323
44,4,3,ch3g4,28.0,46.0,13,27,0.4685048322275851,1.8854719151072121,0.11492441047902274,0.5703497660126721,0.31570487084798016,1.0346549521716677,0.4235793582753682,0.07635638318490967,0.38204563178666956,0.33303622137666444,0.17818245620759265,0.2778330466340443,0.2870220257227194,0.04409179932884344,0.3773546012025004,0.4164984407230018,0.4999614849353076,0.43736252845478096,12.616276800444323,3.1728928515657455,1.5236402480885711,1.8107284806465969,2.0489821431345545,4.234504104775958,-0.09867032555796165,0.8724696526847833,-0.4023452392896749,2.355581884022028,0.9903492295885109,-0.4751661363681381,-0.6473210839663435,-1.1817230703342472,0.49934858879278504,-1.1689629134355108,-1.2227161926173975,-0.8413532779001515,0.7269893456552083,0.6421772258022371,-0.11571854323812265,0.2335233813434841,0.020111369024777326,-0.26704692160066046
45,5,3,ch3g5,43.0,50.0,15,4,0.18821154822855357,1.7389784026536177,0.2681693765257689,0.7939764425827367,0.015353792465217841,1.590128534002707,0.4724851855209017,0.29844284441402924,0.49987863175406455,0.4538116606150844,0.3243569809487843,2.478738421374346,0.32095621449306566,0.1348060530896844,0.5396372706696002,0.44588821028806847,0.5023876147142666,1.0753104468652972,13.187574149556443,3.9354066119574704,1.4891480488075814,5.591272354925117,1.906974211720037,5.22207507539333,-0.41962654005102734,1.0072757057744677,-0.9419825099592751,2.1673703357934744,-0.7486291730651068,-0.20699675984236923,0.14665535861639323,-1.1663692778690293,2.089477122795492,-0.7151512528204265,-1.5470731735661818,1.6373851434741946,0.25450416013430666,0.9406200702162664,0.3841600885159419,0.286750412334544,-0.30283516970191676,0.5924086169967968
46,6,3,ch3g6,26.0,75.0,17,25,0.2779079579558119,1.5039098760564433,0.07983389354881534,0.6214266013416981,1.855397089407899,3.2086634473296876,0.7661814509490618,0.20864174956722847,0.5974605939887203,1.2839637188120534,0.3291718157179042,0.3671123022826701,0.21034817805219813,0.15403572174548785,0.2106131160538106,0.6319655814221646,0.8102312504989925,0.8927366706407408,12.653105693692035,14.797770367397982,2.8365173494692866,5.486043968410759,2.596567659382616,7.674001007670536,-0.6299747181032255,0.8532399840289798,-0.7313693939054645,2.4452782937492863,0.7552807029913365,-0.2868306533911846,-0.4747712427253049,0.6890278115388697,-1.1191863245341958,0.568812465991627,-1.2179013578482776,1.2702728411915245,1.0206856110833684,0.7319783206490379,0.9816206825046623,0.5860060819991503,0.3623250922719893,0.022901430373068375
47,7,3,ch3g7,23.0,62.0,3,13,1.0976970125636494,0.22869310962932954,0.346032284434585,0.36467762433206724,1.7427372366520884,1.5195786615489333,0.48886919350015223,0.13362306767590715,0.2604792863143649,0.1099173253172302,0.09619740867908888,1.6991719858742793,0.5543155062277701,0.022333367636345525,0.06713778359075617,0.5230953323881739,0.4447168380545519,0.7784800003525837,1.7263766122297388,13.497654211730095,4.8689255280279955,3.2167090700169516,2.4161368075786887,5.1451604459166935,-0.07565921187545535,0.8309066163926343,-0.7985071774962207,1.347581281185637,0.9839738126206661,0.05920163104340045,-0.11009361839323768,-1.0537094251132186,0.40039233701473753,0.6787297913088572,-1.1217039491691887,-0.4288991446827548,0.5318164175832162,0.865601388324945,0.7211413961902974,0.47447493196180346,0.10101368861116762,-0.009334191586108043
48,8,3,ch3g8,28.0,28.0,5,34,0.23915806761697778,0.182474224941794,0.3044671304327845,0.2748966125683442,0.08181131223152982,0.02849209990404228,0.0608805692180347,0.004338401414182291,0.16096772381499413,0.2492031840072555,0.07858661730552807,0.690287179851441,0.48237730368565,0.2138700974817046,0.31790430184291335,0.2613031474192524,0.11221613067494776,0.30042368716923507,2.572785014045171,0.5313088061265523,4.8418472373280546,1.507337030767533,1.0840236471099256,2.107460347075447,-0.5580365155611053,1.044776713874339,-0.48060287565330734,1.1084232135686591,0.8014995876788721,-0.24526549938938405,0.16480299417510652,-0.9718981128816888,0.37190023711069525,0.9279329753161127,-1.2002905664747168,-1.1191863245341958,0.4709358483651815,0.8612629869107628,0.5601736723753032,0.42281170317279093,0.10707012182151363,-0.18259615801817772
49,9,3,ch3g9,50.0,80.0,22,52,0.04342620005428399,0.10047592090796142,0.9115841021751635,0.2577938894015045,0.33358635210425014,1.491086561644891,0.5140610803609149,0.019865668840256534,0.33403976152065695,0.3605865665627823,0.11658661768024081,3.9480957603877043,0.2268551694460858,0.0196451037555343,1.1384938292999158,0.28054458116511427,0.11803193265764864,1.5646600030056663,1.7317406248305287,3.842914816223685,1.045010072378701,6.435892449402343,2.789174496194798,3.168946491806011,-0.33118134611501954,1.0251316101188046,0.6578909536466084,1.1518494136229431,0.7010236667709107,0.6663186027857795,-0.09299089522639795,-1.305484464985939,-1.1191863245341958,0.5673464087533304,-1.3168771841549576,2.8289094358535083,0.9849969287260963,0.8413973180705062,0.22613391085464626,0.45600410195219043,-0.010961810836134988,0.6520133157212693
50,10,3,ch3g10,62.0,75.0,12,5,0.6139840939984267,1.7931173894705936,1.690531260973159,0.4699607893474447,0.2500536470789305,1.7993045161139682,0.27039283986078055,0.08523917012977567,0.8725825530772919,1.5342637884119523,0.21650944689399965,3.9480957603877043,0.4929073633873245,0.00976536741627232,1.513497464609483,0.6763017750011857,0.47093700419791434,1.9648023110323212,12.872597292019456,4.022404848938301,2.957899928978996,7.858990940930278,3.980835524195101,6.338545707012426,-0.824088709502344,1.034896977535077,-0.8556065109628747,1.7658335076213698,-1.092093722699683,-1.0242126581873796,0.3769698941210467,-1.0554308179070084,0.6801181915797725,-0.966917379658622,-1.5333866310489572,-1.1191863245341958,0.7146040888653158,0.9266364882002819,1.0987164639319382,0.21328028028935328,-0.34387554118405805,-0.24403416763454783
51,11,3,ch3g11,21.0,60.0,41,15,0.06724250329319759,0.23940017935213087,0.3135853404354876,1.1522529018717338,0.014809172940899673,1.457077942870729,1.8400613111330026,2.0615941914404794,0.40758717064136696,0.6268989198777014,0.23904059627648766,0.9828283221335841,0.2164112983290204,0.15965799136840142,0.05806660925031926,0.7805733869009311,0.5429004262756798,0.6438290770662974,1.5759477540689126,3.3627635077139404,12.92480002663325,3.0193734797567093,1.270056022283801,4.4305881580913224,-1.0405000078313644,0.8752389861666755,-0.9136731202131939,1.6985910043281722,-0.8526935433475521,-0.710627317751892,-0.7752830077506871,-1.070239990847908,-0.7769597512909565,-1.5938162995363234,-1.2943460347724696,-0.13635800240061174,-1.1254572222676869,-1.1349577032401976,1.5063036345733052,-0.567293106611578,-0.6953996572082904,-0.2062629114166698
52,12,3,ch3g12,21.0,53.0,0,7,1.4054606572638584,1.8874744817569185,0.10429879149046495,0.3204354207258085,0.2743328138918,4.128087479938486,0.09815445265660161,0.050484197922542995,0.6014740267155174,0.8091142510396244,0.13673591880790026,0.9828283221335841,0.5613408839315239,0.10026073234233768,0.7147352669721684,0.6389011331234833,0.48985762894429996,1.3062847774500441,12.087646420898134,7.150032602399306,1.108167367054251,2.5874730581347354,1.6281605968345532,4.912296009064195,-0.47915912389984044,0.7749782538243378,-0.19893785324102553,3.1040516615920306,1.0347809384093665,-0.6063285262614271,-0.45484758702487865,-1.344572804739708,3.35112772864753,-0.784702048496699,-1.4310819535803698,-1.1191863245341958,-1.0273027696110852,-1.0844735053176546,0.9048296078577878,0.07160802651190548,-0.4100738142808056,0.46630092649373384
53,13,3,ch3g13,32.0,50.0,11,3,0.0238699414663186,0.0508446568774088,0.29653786453787423,0.5822519481539323,0.26787805856248537,1.823783728262349,0.19040257830232732,0.24420866765038596,0.7952811601034585,0.06601595623314072,0.07173953180376769,0.9307419301987253,0.45758288281488496,0.202624584759036,0.48084281667297635,0.2640246613941208,0.16745909993061675,0.8654374999550768,0.9030850791776732,3.2038925451745444,2.045448213554746,2.4009097540761353,1.2111383776067133,1.9528947939179626,-0.9367420067147254,0.9776028385833738,-0.6797806699140019,3.127921603058349,1.0856255952867753,-0.30979066172355285,0.1274043611290537,-1.0766947461772227,1.5273440003851808,-0.8507180047298397,-1.3593424217766021,-0.18844439433547042,-1.2177053479134126,-0.8402648376672687,0.10954844775432923,0.05003212096588507,-0.2426147143501889,0.09177534443329698
54,14,3,ch3g14,26.0,70.0,6,20,0.9227582932203959,2.003374744114834,0.10235153411873205,0.24701242166526735,0.1466808355350726,0.2881559651970025,0.14930974328829705,0.030864224083332337,0.15334050104010802,0.11216792050165147,1.5071499648706945,0.9307419301987253,0.22174855112336966,0.08391959347743094,0.09003783886913597,0.3305993859597963,0.754397872416273,0.3129255538847408,12.134629835062093,0.9293265444334874,0.8788086488835459,10.084846117114544,0.764775011117336,4.958477231322202,-0.7149934555913557,1.0615224320608048,-0.5897428310448659,2.2051633098379533,-0.917749148828059,-0.2074391276048208,0.37441678279432106,-1.2233755817122953,1.8154999655821833,-0.7385500842281882,0.1478075430940924,-1.1191863245341958,-1.0683956046251155,-0.8094006135839363,0.26288894879443725,0.011528189637522956,-0.34823907379387864,0.032404126238547604
55,15,3,ch3g15,20.0,30.0,6,40,0.5054018197466563,1.6831688050336993,0.30511034438346357,0.5190618242365002,0.18577497228280326,1.4917165244638244,0.03433629767265556,0.240426715707606,0.9131931575133458,0.2005363366118582,1.6202867159407965,0.0,0.06792700749339009,0.017352101961171984,0.2727712474072451,0.2654526571522121,0.7494018621852154,0.5965582547535757,11.90221063047672,3.1264698453511315,1.9809301997067787,9.260673458502792,1.0015080210261391,5.454358431012713,-0.7829204630847458,1.0788745340219767,-0.3169715836376208,2.7105651295846096,0.7654196562056402,0.09767121677864277,-0.14464504144217916,-1.037600609429492,0.32378344111835883,-0.9390864208400465,-1.4724791728467042,-1.1191863245341958,-1.03405930695246,-1.0498273292915423,1.176082106307783,-0.03802922054696436,-0.34312258426802433,0.03227577120659362
56,16,3,ch3g16,21.0,80.0,1,50,0.19859540591066205,0.05640566333349217,0.49821832292304863,0.0400050615809415,1.7094157037909725,1.7291506903308442,0.6931696171542651,1.9367893060223536,1.4713983636519523,0.13936491401821138,1.5309396350687645,3.8654282203151302,0.243541250026171,0.5655819097334339,0.5683283860667719,0.2629352497380502,1.1598264435898034,1.6265047966575494,1.1020252542203457,12.338549062046855,14.81691570778713,8.612641960375383,1.7948169954811013,7.732989795982162,-0.5393792130585748,0.5132926242885428,-0.8852999697043927,2.5119697236739476,0.7090139928721481,-0.40054710614440586,-0.10463997986123766,0.6718150943614803,2.052934131449203,-1.0784513348582578,0.05846046222206036,2.7462418957809343,-0.3408896897981949,0.8869619767308112,-0.2953162573441693,0.08972190121953649,0.5679088300950086,0.6436025388074339
57,17,3,ch3g17,50.0,30.0,29,50,0.01105607771725925,0.057717685054641366,0.12308739698474774,0.07528454200126254,0.32773048577592917,0.49946737051287915,0.04109896563035259,0.02187903154947546,0.32958451318880694,0.5044514393864473,1.5032784303056266,3.8654282203151302,0.29044118761452475,0.25802803415735,0.050418148735989154,0.1844664424699693,0.43372673336860446,0.9735971299475107,0.9264877711217075,2.1082202197481332,0.5531595635607894,8.709755411108675,1.8630223572189044,2.832129064551642,-0.2489380254440501,0.7713206584458928,-0.8348818209684036,2.5009136459566883,0.7667316779267894,-0.5236345031291536,-0.029355437859975117,0.3440846085855512,2.5524015019620823,-0.5739998954718105,-1.4448179680835662,-1.1191863245341958,-0.2997907241678423,0.9088410082802867,-0.6249007705329762,0.269765912602602,0.26923199703099077,-0.11004038344052944
58,18,3,ch3g18,28.0,60.0,22,30,0.8756463269523653,1.6125474700111386,2.20872854385294,0.44796610877093246,0.009767877544155368,0.47363695518355176,0.13281161131899516,0.10449761845700745,0.5161350975789789,0.22710907325730068,0.04575620181485496,1.424604995202126,0.3186427083216441,0.07234014034969438,0.037270814395564456,0.40043516572424753,0.36898186163537017,0.9320752812426323,12.5564260733626,1.0229569931528997,3.72423596102089,3.341550065855117,1.987177284319509,4.526469275542203,-0.5675807337656942,0.8436607987955872,-0.7976110065728391,3.3765599729090536,-0.8458157920843492,1.6850940407237862,0.4186106709109573,0.3343167310413958,2.0787645467785305,-0.8011089687291112,-1.3990617662687113,0.30541867066793016,-0.16697911284884714,1.0133386267372941,-0.10876567295399726,0.4519003656952716,-0.010712280355756665,0.6325801157286821
59,19,3,ch3g19,27.0,40.0,1,20,0.25909991402434196,1.70676547404019,1.1767661053626797,0.5658432105302406,1.630882178025097,3.1979508713127265,0.4320901704910812,0.06797619605726624,1.1355917750309013,0.07062940755225278,1.6393524887730127,1.424604995202126,0.34800820666897986,0.12021951622980032,0.01493518088815493,0.33513418185337923,1.0330391706250732,1.3899697855593176,12.093404609616538,11.2892824742711,3.947773383079893,10.60809784534069,2.065488405084985,8.00080934347864,-0.21957252709671432,0.9638803150253875,-0.7826758256846842,3.6356598869333956,0.8609496819558409,0.5083279353611064,-0.14723253961928323,-1.2965654469837011,-1.1191863245341958,-0.7304795611768584,0.24029072250430145,-1.1191863245341958,0.2651110576422341,0.9453624306800279,1.026826102076904,0.5606972633365548,0.34278354063637134,-0.297178887463013
60,20,3,ch3g20,35.0,85.0,8,45,0.8223986360343272,0.3805220518434827,0.7396893190291047,0.07522860345907492,0.06272057954372112,2.067415269860684,0.3328981541473631,0.2098043857734032,0.45058972016908605,0.04716251164529428,1.7612040576515915,0.0,0.5595388921088138,0.05022348285052536,0.06157008017016763,0.36744535947897466,0.4928949115325447,0.6638528778458085,2.2181920270172237,4.459385304995861,1.464308194562162,9.206761417216567,1.4439908130229189,3.7585275513629464,-0.7791114192055281,1.0141037978759129,-0.8442459058548518,2.8132612508990684,0.4804276301123582,-0.23136138366799833,-0.22246114307835815,-1.3592860265274223,0.9482289453264884,-0.7776420728221527,-1.52091333514729,-1.1191863245341958,0.5980092117895972,0.7355580449066247,1.47741582224599,0.32641116551652544,-0.1300219777559633,0.046170230703086526
